"Dest","Source","Kind","Style","SourceNum","Mode"
"µµµÏ_¿©","µµµÏ_¿©","source_base","20","19","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","1","0","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","2","1","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","3","2","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","4","3","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","5","4","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","6","5","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","7","6","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","8","7","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","9","8","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","10","9","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","11","10","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","12","11","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","13","12","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","14","13","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","15","14","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","16","15","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","17","16","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","18","17","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","19","18","kamishi_desktop_offset0"
"µµµÏ_³²","µµµÏ_³²","source_base","20","19","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_¿©","¼ºÁ÷ÀÚ_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","1","0","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","2","1","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","3","2","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","4","3","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","5","4","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","6","5","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","7","6","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","8","7","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","9","8","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","10","9","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","11","10","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","12","11","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","13","12","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","14","13","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","15","14","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","16","15","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","17","16","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","18","17","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","19","18","kamishi_desktop_offset0"
"¼ºÁ÷ÀÚ_³²","¼ºÁ÷ÀÚ_³²","source_base","20","19","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_¿©","±Ã¼ö_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","1","0","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","2","1","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","3","2","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","4","3","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","5","4","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","6","5","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","7","6","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","8","7","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","9","8","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","10","9","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","11","10","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","12","11","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","13","12","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","14","13","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","15","14","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","16","15","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","17","16","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","18","17","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","19","18","kamishi_desktop_offset0"
"Å¸Á¶±Ã¼ö_³²","±Ã¼ö_³²","mapped_alias","20","19","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_¿©","°Ë»ç_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","1","0","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","2","1","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","3","2","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","4","3","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","5","4","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","6","5","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","7","6","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","8","7","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","9","8","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","10","9","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","11","10","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","12","11","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","13","12","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","14","13","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","15","14","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","16","15","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","17","16","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","18","17","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","19","18","kamishi_desktop_offset0"
"ÆäÄÚ°Ë»ç_³²","°Ë»ç_³²","mapped_alias","20","19","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_¿©","µµµÏ_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","1","0","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","2","1","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","3","2","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","4","3","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","5","4","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","6","5","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","7","6","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","8","7","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","9","8","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","10","9","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","11","10","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","12","11","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","13","12","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","14","13","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","15","14","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","16","15","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","17","16","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","18","17","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","19","18","kamishi_desktop_offset0"
"ÄÌº£·Î½ºµµµÏ_³²","µµµÏ_³²","mapped_alias","20","19","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"archer_female","±Ã¼ö_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","1","0","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","2","1","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","3","2","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","4","3","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","5","4","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","6","5","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","7","6","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","8","7","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","9","8","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","10","9","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","11","10","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","12","11","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","13","12","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","14","13","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","15","14","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","16","15","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","17","16","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","18","17","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","19","18","kamishi_desktop_offset0"
"archer_male","±Ã¼ö_³²","mapped_alias","20","19","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","1","0","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","2","1","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","3","2","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","4","3","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","5","4","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","6","5","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","7","6","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","8","7","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","9","8","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","10","9","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","11","10","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","12","11","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","13","12","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","14","13","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","15","14","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","16","15","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","17","16","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","18","17","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","19","18","kamishi_desktop_offset0"
"dog_thief_female","µµµÏ_¿©","mapped_alias","20","19","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","1","0","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","2","1","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","3","2","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","4","3","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","5","4","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","6","5","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","7","6","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","8","7","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","9","8","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","10","9","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","11","10","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","12","11","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","13","12","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","14","13","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","15","14","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","16","15","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","17","16","kamishi_desktop_offset0"
"dog_thief_male","µµµÏ_³²","mapped_alias","18","17","kamishi_desktop_offset0"
