"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"high_wizard_male","16","rose","46","1_vs_3","1"
"high_wizard_male","17","mint","46","1_vs_3","1"
"high_wizard_male","18","peach","46","1_vs_3","1"
"high_wizard_male","19","navy","46","1_vs_3","1"
"high_wizard_male","20","wine","46","1_vs_3","1"
"hunter_female","4","red","46","1_vs_3","1"
"hunter_female","5","orange","46","1_vs_3","1"
"hunter_female","6","gold","46","1_vs_3","1"
"hunter_female","7","green","46","1_vs_3","1"
"hunter_female","8","teal","46","1_vs_3","1"
"hunter_female","9","blue","46","1_vs_3","1"
"hunter_female","10","purple","46","1_vs_3","1"
"hunter_female","11","pink","46","1_vs_3","1"
"hunter_female","12","dark","46","1_vs_3","1"
"hunter_female","13","white","46","1_vs_3","1"
"hunter_female","14","brown","46","1_vs_3","1"
"hunter_female","15","sky","46","1_vs_3","1"
"hunter_female","16","rose","46","1_vs_3","1"
"hunter_female","17","mint","46","1_vs_3","1"
"hunter_female","18","peach","46","1_vs_3","1"
"hunter_female","19","navy","46","1_vs_3","1"
"hunter_female","20","wine","46","1_vs_3","1"
"hunter_male","4","red","40","1_vs_3","1"
"hunter_male","5","orange","40","1_vs_3","1"
"hunter_male","6","gold","40","1_vs_3","1"
"hunter_male","7","green","40","1_vs_3","1"
"hunter_male","8","teal","40","1_vs_3","1"
"hunter_male","9","blue","40","1_vs_3","1"
"hunter_male","10","purple","40","1_vs_3","1"
"hunter_male","11","pink","40","1_vs_3","1"
"hunter_male","12","dark","40","1_vs_3","1"
"hunter_male","13","white","40","1_vs_3","1"
"hunter_male","14","brown","40","1_vs_3","1"
"hunter_male","15","sky","40","1_vs_3","1"
"hunter_male","16","rose","40","1_vs_3","1"
"hunter_male","17","mint","40","1_vs_3","1"
"hunter_male","18","peach","40","1_vs_3","1"
"hunter_male","19","navy","40","1_vs_3","1"
"hunter_male","20","wine","40","1_vs_3","1"
"knight_female","4","red","64","1_vs_3","1"
"knight_female","5","orange","64","1_vs_3","1"
"knight_female","6","gold","64","1_vs_3","1"
"knight_female","7","green","64","1_vs_3","1"
"knight_female","8","teal","64","1_vs_3","1"
"knight_female","9","blue","64","1_vs_3","1"
"knight_female","10","purple","64","1_vs_3","1"
"knight_female","11","pink","64","1_vs_3","1"
"knight_female","12","dark","64","1_vs_3","1"
"knight_female","13","white","64","1_vs_3","1"
"knight_female","14","brown","64","1_vs_3","1"
"knight_female","15","sky","64","1_vs_3","1"
"knight_female","16","rose","64","1_vs_3","1"
"knight_female","17","mint","64","1_vs_3","1"
"knight_female","18","peach","64","1_vs_3","1"
"knight_female","19","navy","64","1_vs_3","1"
"knight_female","20","wine","64","1_vs_3","1"
"knight_male","4","red","34","1_vs_3","1"
"knight_male","5","orange","34","1_vs_3","1"
"knight_male","6","gold","34","1_vs_3","1"
"knight_male","7","green","34","1_vs_3","1"
"knight_male","8","teal","34","1_vs_3","1"
"knight_male","9","blue","34","1_vs_3","1"
"knight_male","10","purple","34","1_vs_3","1"
"knight_male","11","pink","34","1_vs_3","1"
"knight_male","12","dark","34","1_vs_3","1"
"knight_male","13","white","34","1_vs_3","1"
"knight_male","14","brown","34","1_vs_3","1"
"knight_male","15","sky","34","1_vs_3","1"
"knight_male","16","rose","34","1_vs_3","1"
"knight_male","17","mint","34","1_vs_3","1"
"knight_male","18","peach","34","1_vs_3","1"
"knight_male","19","navy","34","1_vs_3","1"
"knight_male","20","wine","34","1_vs_3","1"
"lion_crusader_female","4","red","42","1_vs_3","1"
"lion_crusader_female","5","orange","42","1_vs_3","1"
"lion_crusader_female","6","gold","42","1_vs_3","1"
"lion_crusader_female","7","green","42","1_vs_3","1"
"lion_crusader_female","8","teal","42","1_vs_3","1"
"lion_crusader_female","9","blue","42","1_vs_3","1"
"lion_crusader_female","10","purple","42","1_vs_3","1"
"lion_crusader_female","11","pink","42","1_vs_3","1"
"lion_crusader_female","12","dark","42","1_vs_3","1"
"lion_crusader_female","13","white","42","1_vs_3","1"
"lion_crusader_female","14","brown","42","1_vs_3","1"
"lion_crusader_female","15","sky","42","1_vs_3","1"
"lion_crusader_female","16","rose","42","1_vs_3","1"
"lion_crusader_female","17","mint","42","1_vs_3","1"
"lion_crusader_female","18","peach","42","1_vs_3","1"
"lion_crusader_female","19","navy","42","1_vs_3","1"
"lion_crusader_female","20","wine","42","1_vs_3","1"
"lion_crusader_male","4","red","49","1_vs_3","1"
"lion_crusader_male","5","orange","49","1_vs_3","1"
"lion_crusader_male","6","gold","49","1_vs_3","1"
"lion_crusader_male","7","green","49","1_vs_3","1"
"lion_crusader_male","8","teal","49","1_vs_3","1"
"lion_crusader_male","9","blue","49","1_vs_3","1"
"lion_crusader_male","10","purple","49","1_vs_3","1"
"lion_crusader_male","11","pink","49","1_vs_3","1"
"lion_crusader_male","12","dark","49","1_vs_3","1"
"lion_crusader_male","13","white","49","1_vs_3","1"
"lion_crusader_male","14","brown","49","1_vs_3","1"
"lion_crusader_male","15","sky","49","1_vs_3","1"
"lion_crusader_male","16","rose","49","1_vs_3","1"
"lion_crusader_male","17","mint","49","1_vs_3","1"
"lion_crusader_male","18","peach","49","1_vs_3","1"
"lion_crusader_male","19","navy","49","1_vs_3","1"
"lion_crusader_male","20","wine","49","1_vs_3","1"
"lion_knight_female","4","red","64","1_vs_3","1"
"lion_knight_female","5","orange","64","1_vs_3","1"
"lion_knight_female","6","gold","64","1_vs_3","1"
"lion_knight_female","7","green","64","1_vs_3","1"
"lion_knight_female","8","teal","64","1_vs_3","1"
"lion_knight_female","9","blue","64","1_vs_3","1"
"lion_knight_female","10","purple","64","1_vs_3","1"
"lion_knight_female","11","pink","64","1_vs_3","1"
"lion_knight_female","12","dark","64","1_vs_3","1"
"lion_knight_female","13","white","64","1_vs_3","1"
"lion_knight_female","14","brown","64","1_vs_3","1"
"lion_knight_female","15","sky","64","1_vs_3","1"
"lion_knight_female","16","rose","64","1_vs_3","1"
"lion_knight_female","17","mint","64","1_vs_3","1"
"lion_knight_female","18","peach","64","1_vs_3","1"
"lion_knight_female","19","navy","64","1_vs_3","1"
"lion_knight_female","20","wine","64","1_vs_3","1"
"lion_knight_male","4","red","34","1_vs_3","1"
"lion_knight_male","5","orange","34","1_vs_3","1"
"lion_knight_male","6","gold","34","1_vs_3","1"
"lion_knight_male","7","green","34","1_vs_3","1"
"lion_knight_male","8","teal","34","1_vs_3","1"
"lion_knight_male","9","blue","34","1_vs_3","1"
"lion_knight_male","10","purple","34","1_vs_3","1"
"lion_knight_male","11","pink","34","1_vs_3","1"
"lion_knight_male","12","dark","34","1_vs_3","1"
"lion_knight_male","13","white","34","1_vs_3","1"
"lion_knight_male","14","brown","34","1_vs_3","1"
"lion_knight_male","15","sky","34","1_vs_3","1"
"lion_knight_male","16","rose","34","1_vs_3","1"
"lion_knight_male","17","mint","34","1_vs_3","1"
"lion_knight_male","18","peach","34","1_vs_3","1"
"lion_knight_male","19","navy","34","1_vs_3","1"
"lion_knight_male","20","wine","34","1_vs_3","1"
"lion_lord_knight_female","4","red","41","1_vs_3","1"
"lion_lord_knight_female","5","orange","41","1_vs_3","1"
"lion_lord_knight_female","6","gold","41","1_vs_3","1"
"lion_lord_knight_female","7","green","41","1_vs_3","1"
"lion_lord_knight_female","8","teal","41","1_vs_3","1"
"lion_lord_knight_female","9","blue","41","1_vs_3","1"
"lion_lord_knight_female","10","purple","41","1_vs_3","1"
"lion_lord_knight_female","11","pink","41","1_vs_3","1"
"lion_lord_knight_female","12","dark","41","1_vs_3","1"
"lion_lord_knight_female","13","white","41","1_vs_3","1"
"lion_lord_knight_female","14","brown","41","1_vs_3","1"
"lion_lord_knight_female","15","sky","41","1_vs_3","1"
"lion_lord_knight_female","16","rose","41","1_vs_3","1"
"lion_lord_knight_female","17","mint","41","1_vs_3","1"
"lion_lord_knight_female","18","peach","41","1_vs_3","1"
"lion_lord_knight_female","19","navy","41","1_vs_3","1"
"lion_lord_knight_female","20","wine","41","1_vs_3","1"
"lion_lord_knight_male","4","red","57","1_vs_3","1"
"lion_lord_knight_male","5","orange","57","1_vs_3","1"
"lion_lord_knight_male","6","gold","57","1_vs_3","1"
"lion_lord_knight_male","7","green","57","1_vs_3","1"
"lion_lord_knight_male","8","teal","57","1_vs_3","1"
"lion_lord_knight_male","9","blue","57","1_vs_3","1"
"lion_lord_knight_male","10","purple","57","1_vs_3","1"
"lion_lord_knight_male","11","pink","57","1_vs_3","1"
"lion_lord_knight_male","12","dark","57","1_vs_3","1"
"lion_lord_knight_male","13","white","57","1_vs_3","1"
"lion_lord_knight_male","14","brown","57","1_vs_3","1"
"lion_lord_knight_male","15","sky","57","1_vs_3","1"
"lion_lord_knight_male","16","rose","57","1_vs_3","1"
"lion_lord_knight_male","17","mint","57","1_vs_3","1"
"lion_lord_knight_male","18","peach","57","1_vs_3","1"
"lion_lord_knight_male","19","navy","57","1_vs_3","1"
"lion_lord_knight_male","20","wine","57","1_vs_3","1"
"lion_paladin_female","4","red","54","1_vs_3","1"
"lion_paladin_female","5","orange","54","1_vs_3","1"
"lion_paladin_female","6","gold","54","1_vs_3","1"
"lion_paladin_female","7","green","54","1_vs_3","1"
"lion_paladin_female","8","teal","54","1_vs_3","1"
"lion_paladin_female","9","blue","54","1_vs_3","1"
"lion_paladin_female","10","purple","54","1_vs_3","1"
"lion_paladin_female","11","pink","54","1_vs_3","1"
"lion_paladin_female","12","dark","54","1_vs_3","1"
"lion_paladin_female","13","white","54","1_vs_3","1"
"lion_paladin_female","14","brown","54","1_vs_3","1"
"lion_paladin_female","15","sky","54","1_vs_3","1"
"lion_paladin_female","16","rose","54","1_vs_3","1"
"lion_paladin_female","17","mint","54","1_vs_3","1"
"lion_paladin_female","18","peach","54","1_vs_3","1"
"lion_paladin_female","19","navy","54","1_vs_3","1"
"lion_paladin_female","20","wine","54","1_vs_3","1"
"lion_paladin_male","4","red","51","1_vs_3","1"
"lion_paladin_male","5","orange","51","1_vs_3","1"
"lion_paladin_male","6","gold","51","1_vs_3","1"
"lion_paladin_male","7","green","51","1_vs_3","1"
"lion_paladin_male","8","teal","51","1_vs_3","1"
"lion_paladin_male","9","blue","51","1_vs_3","1"
"lion_paladin_male","10","purple","51","1_vs_3","1"
"lion_paladin_male","11","pink","51","1_vs_3","1"
"lion_paladin_male","12","dark","51","1_vs_3","1"
"lion_paladin_male","13","white","51","1_vs_3","1"
"lion_paladin_male","14","brown","51","1_vs_3","1"
"lion_paladin_male","15","sky","51","1_vs_3","1"
"lion_paladin_male","16","rose","51","1_vs_3","1"
"lion_paladin_male","17","mint","51","1_vs_3","1"
"lion_paladin_male","18","peach","51","1_vs_3","1"
"lion_paladin_male","19","navy","51","1_vs_3","1"
"lion_paladin_male","20","wine","51","1_vs_3","1"
"lord_knight_female","4","red","41","1_vs_3","1"
"lord_knight_female","5","orange","41","1_vs_3","1"
"lord_knight_female","6","gold","41","1_vs_3","1"
"lord_knight_female","7","green","41","1_vs_3","1"
"lord_knight_female","8","teal","41","1_vs_3","1"
"lord_knight_female","9","blue","41","1_vs_3","1"
"lord_knight_female","10","purple","41","1_vs_3","1"
"lord_knight_female","11","pink","41","1_vs_3","1"
"lord_knight_female","12","dark","41","1_vs_3","1"
"lord_knight_female","13","white","41","1_vs_3","1"
"lord_knight_female","14","brown","41","1_vs_3","1"
"lord_knight_female","15","sky","41","1_vs_3","1"
"lord_knight_female","16","rose","41","1_vs_3","1"
"lord_knight_female","17","mint","41","1_vs_3","1"
"lord_knight_female","18","peach","41","1_vs_3","1"
"lord_knight_female","19","navy","41","1_vs_3","1"
"lord_knight_female","20","wine","41","1_vs_3","1"
"lord_knight_male","4","red","57","1_vs_3","1"
"lord_knight_male","5","orange","57","1_vs_3","1"
"lord_knight_male","6","gold","57","1_vs_3","1"
"lord_knight_male","7","green","57","1_vs_3","1"
"lord_knight_male","8","teal","57","1_vs_3","1"
"lord_knight_male","9","blue","57","1_vs_3","1"
"lord_knight_male","10","purple","57","1_vs_3","1"
"lord_knight_male","11","pink","57","1_vs_3","1"
"lord_knight_male","12","dark","57","1_vs_3","1"
"lord_knight_male","13","white","57","1_vs_3","1"
"lord_knight_male","14","brown","57","1_vs_3","1"
"lord_knight_male","15","sky","57","1_vs_3","1"
"lord_knight_male","16","rose","57","1_vs_3","1"
"lord_knight_male","17","mint","57","1_vs_3","1"
"lord_knight_male","18","peach","57","1_vs_3","1"
"lord_knight_male","19","navy","57","1_vs_3","1"
"lord_knight_male","20","wine","57","1_vs_3","1"
"magician_female","4","red","59","1_vs_3","1"
"magician_female","5","orange","59","1_vs_3","1"
"magician_female","6","gold","59","1_vs_3","1"
"magician_female","7","green","59","1_vs_3","1"
"magician_female","8","teal","59","1_vs_3","1"
"magician_female","9","blue","59","1_vs_3","1"
"magician_female","10","purple","59","1_vs_3","1"
"magician_female","11","pink","59","1_vs_3","1"
"magician_female","12","dark","59","1_vs_3","1"
"magician_female","13","white","59","1_vs_3","1"
"magician_female","14","brown","59","1_vs_3","1"
"magician_female","15","sky","59","1_vs_3","1"
"magician_female","16","rose","59","1_vs_3","1"
"magician_female","17","mint","59","1_vs_3","1"
"magician_female","18","peach","59","1_vs_3","1"
"magician_female","19","navy","59","1_vs_3","1"
"magician_female","20","wine","59","1_vs_3","1"
"magician_male","4","red","18","1_vs_3","1"
"magician_male","5","orange","18","1_vs_3","1"
"magician_male","6","gold","18","1_vs_3","1"
"magician_male","7","green","18","1_vs_3","1"
"magician_male","8","teal","18","1_vs_3","1"
"magician_male","9","blue","18","1_vs_3","1"
"magician_male","10","purple","18","1_vs_3","1"
"magician_male","11","pink","18","1_vs_3","1"
"magician_male","12","dark","18","1_vs_3","1"
"magician_male","13","white","18","1_vs_3","1"
"magician_male","14","brown","18","1_vs_3","1"
"magician_male","15","sky","18","1_vs_3","1"
"magician_male","16","rose","18","1_vs_3","1"
"magician_male","17","mint","18","1_vs_3","1"
"magician_male","18","peach","18","1_vs_3","1"
"magician_male","19","navy","18","1_vs_3","1"
"magician_male","20","wine","18","1_vs_3","1"
"merchant_female","4","red","67","1_vs_3","1"
"merchant_female","5","orange","67","1_vs_3","1"
"merchant_female","6","gold","67","1_vs_3","1"
"merchant_female","7","green","67","1_vs_3","1"
"merchant_female","8","teal","67","1_vs_3","1"
"merchant_female","9","blue","67","1_vs_3","1"
"merchant_female","10","purple","67","1_vs_3","1"
"merchant_female","11","pink","67","1_vs_3","1"
"merchant_female","12","dark","67","1_vs_3","1"
"merchant_female","13","white","67","1_vs_3","1"
"merchant_female","14","brown","67","1_vs_3","1"
"merchant_female","15","sky","67","1_vs_3","1"
"merchant_female","16","rose","67","1_vs_3","1"
"merchant_female","17","mint","67","1_vs_3","1"
"merchant_female","18","peach","67","1_vs_3","1"
"merchant_female","19","navy","67","1_vs_3","1"
"merchant_female","20","wine","67","1_vs_3","1"
"merchant_female_riding","4","red","67","1_vs_3","1"
"merchant_female_riding","5","orange","67","1_vs_3","1"
"merchant_female_riding","6","gold","67","1_vs_3","1"
"merchant_female_riding","7","green","67","1_vs_3","1"
"merchant_female_riding","8","teal","67","1_vs_3","1"
"merchant_female_riding","9","blue","67","1_vs_3","1"
"merchant_female_riding","10","purple","67","1_vs_3","1"
"merchant_female_riding","11","pink","67","1_vs_3","1"
"merchant_female_riding","12","dark","67","1_vs_3","1"
"merchant_female_riding","13","white","67","1_vs_3","1"
"merchant_female_riding","14","brown","67","1_vs_3","1"
"merchant_female_riding","15","sky","67","1_vs_3","1"
"merchant_female_riding","16","rose","67","1_vs_3","1"
"merchant_female_riding","17","mint","67","1_vs_3","1"
"merchant_female_riding","18","peach","67","1_vs_3","1"
"merchant_female_riding","19","navy","67","1_vs_3","1"
"merchant_female_riding","20","wine","67","1_vs_3","1"
"merchant_male","4","red","30","1_vs_3","1"
"merchant_male","5","orange","30","1_vs_3","1"
"merchant_male","6","gold","30","1_vs_3","1"
"merchant_male","7","green","30","1_vs_3","1"
"merchant_male","8","teal","30","1_vs_3","1"
"merchant_male","9","blue","30","1_vs_3","1"
"merchant_male","10","purple","30","1_vs_3","1"
"merchant_male","11","pink","30","1_vs_3","1"
"merchant_male","12","dark","30","1_vs_3","1"
"merchant_male","13","white","30","1_vs_3","1"
"merchant_male","14","brown","30","1_vs_3","1"
"merchant_male","15","sky","30","1_vs_3","1"
"merchant_male","16","rose","30","1_vs_3","1"
"merchant_male","17","mint","30","1_vs_3","1"
"merchant_male","18","peach","30","1_vs_3","1"
"merchant_male","19","navy","30","1_vs_3","1"
"merchant_male","20","wine","30","1_vs_3","1"
"merchant_male_riding","4","red","30","1_vs_3","1"
"merchant_male_riding","5","orange","30","1_vs_3","1"
"merchant_male_riding","6","gold","30","1_vs_3","1"
"merchant_male_riding","7","green","30","1_vs_3","1"
"merchant_male_riding","8","teal","30","1_vs_3","1"
"merchant_male_riding","9","blue","30","1_vs_3","1"
"merchant_male_riding","10","purple","30","1_vs_3","1"
"merchant_male_riding","11","pink","30","1_vs_3","1"
"merchant_male_riding","12","dark","30","1_vs_3","1"
"merchant_male_riding","13","white","30","1_vs_3","1"
"merchant_male_riding","14","brown","30","1_vs_3","1"
"merchant_male_riding","15","sky","30","1_vs_3","1"
"merchant_male_riding","16","rose","30","1_vs_3","1"
"merchant_male_riding","17","mint","30","1_vs_3","1"
"merchant_male_riding","18","peach","30","1_vs_3","1"
"merchant_male_riding","19","navy","30","1_vs_3","1"
"merchant_male_riding","20","wine","30","1_vs_3","1"
"monk_female","4","red","33","1_vs_3","1"
"monk_female","5","orange","33","1_vs_3","1"
"monk_female","6","gold","33","1_vs_3","1"
"monk_female","7","green","33","1_vs_3","1"
"monk_female","8","teal","33","1_vs_3","1"
"monk_female","9","blue","33","1_vs_3","1"
"monk_female","10","purple","33","1_vs_3","1"
"monk_female","11","pink","33","1_vs_3","1"
"monk_female","12","dark","33","1_vs_3","1"
"monk_female","13","white","33","1_vs_3","1"
"monk_female","14","brown","33","1_vs_3","1"
"monk_female","15","sky","33","1_vs_3","1"
"monk_female","16","rose","33","1_vs_3","1"
"monk_female","17","mint","33","1_vs_3","1"
"monk_female","18","peach","33","1_vs_3","1"
"monk_female","19","navy","33","1_vs_3","1"
"monk_female","20","wine","33","1_vs_3","1"
"monk_female_riding","4","red","33","1_vs_3","1"
"monk_female_riding","5","orange","33","1_vs_3","1"
"monk_female_riding","6","gold","33","1_vs_3","1"
"monk_female_riding","7","green","33","1_vs_3","1"
"monk_female_riding","8","teal","33","1_vs_3","1"
"monk_female_riding","9","blue","33","1_vs_3","1"
"monk_female_riding","10","purple","33","1_vs_3","1"
"monk_female_riding","11","pink","33","1_vs_3","1"
"monk_female_riding","12","dark","33","1_vs_3","1"
"monk_female_riding","13","white","33","1_vs_3","1"
"monk_female_riding","14","brown","33","1_vs_3","1"
"monk_female_riding","15","sky","33","1_vs_3","1"
"monk_female_riding","16","rose","33","1_vs_3","1"
"monk_female_riding","17","mint","33","1_vs_3","1"
"monk_female_riding","18","peach","33","1_vs_3","1"
"monk_female_riding","19","navy","33","1_vs_3","1"
"monk_female_riding","20","wine","33","1_vs_3","1"
"monk_male","4","red","27","1_vs_3","1"
"monk_male","5","orange","27","1_vs_3","1"
"monk_male","6","gold","27","1_vs_3","1"
"monk_male","7","green","27","1_vs_3","1"
"monk_male","8","teal","27","1_vs_3","1"
"monk_male","9","blue","27","1_vs_3","1"
"monk_male","10","purple","27","1_vs_3","1"
"monk_male","11","pink","27","1_vs_3","1"
"monk_male","12","dark","27","1_vs_3","1"
"monk_male","13","white","27","1_vs_3","1"
"monk_male","14","brown","27","1_vs_3","1"
"monk_male","15","sky","27","1_vs_3","1"
"monk_male","16","rose","27","1_vs_3","1"
"monk_male","17","mint","27","1_vs_3","1"
"monk_male","18","peach","27","1_vs_3","1"
"monk_male","19","navy","27","1_vs_3","1"
"monk_male","20","wine","27","1_vs_3","1"
"monk_male_riding","4","red","27","1_vs_3","1"
"monk_male_riding","5","orange","27","1_vs_3","1"
"monk_male_riding","6","gold","27","1_vs_3","1"
"monk_male_riding","7","green","27","1_vs_3","1"
"monk_male_riding","8","teal","27","1_vs_3","1"
"monk_male_riding","9","blue","27","1_vs_3","1"
"monk_male_riding","10","purple","27","1_vs_3","1"
"monk_male_riding","11","pink","27","1_vs_3","1"
"monk_male_riding","12","dark","27","1_vs_3","1"
"monk_male_riding","13","white","27","1_vs_3","1"
"monk_male_riding","14","brown","27","1_vs_3","1"
"monk_male_riding","15","sky","27","1_vs_3","1"
"monk_male_riding","16","rose","27","1_vs_3","1"
"monk_male_riding","17","mint","27","1_vs_3","1"
"monk_male_riding","18","peach","27","1_vs_3","1"
"monk_male_riding","19","navy","27","1_vs_3","1"
"monk_male_riding","20","wine","27","1_vs_3","1"
"ostrich_archer_female","4","red","35","1_vs_3","1"
"ostrich_archer_female","5","orange","35","1_vs_3","1"
"ostrich_archer_female","6","gold","35","1_vs_3","1"
"ostrich_archer_female","7","green","35","1_vs_3","1"
"ostrich_archer_female","8","teal","35","1_vs_3","1"
"ostrich_archer_female","9","blue","35","1_vs_3","1"
"ostrich_archer_female","10","purple","35","1_vs_3","1"
"ostrich_archer_female","11","pink","35","1_vs_3","1"
"ostrich_archer_female","12","dark","35","1_vs_3","1"
"ostrich_archer_female","13","white","35","1_vs_3","1"
"ostrich_archer_female","14","brown","35","1_vs_3","1"
"ostrich_archer_female","15","sky","35","1_vs_3","1"
"ostrich_archer_female","16","rose","35","1_vs_3","1"
"ostrich_archer_female","17","mint","35","1_vs_3","1"
"ostrich_archer_female","18","peach","35","1_vs_3","1"
"ostrich_archer_female","19","navy","35","1_vs_3","1"
"ostrich_archer_female","20","wine","35","1_vs_3","1"
"ostrich_archer_male","4","red","42","1_vs_3","1"
"ostrich_archer_male","5","orange","42","1_vs_3","1"
"ostrich_archer_male","6","gold","42","1_vs_3","1"
"ostrich_archer_male","7","green","42","1_vs_3","1"
"ostrich_archer_male","8","teal","42","1_vs_3","1"
"ostrich_archer_male","9","blue","42","1_vs_3","1"
"ostrich_archer_male","10","purple","42","1_vs_3","1"
"ostrich_archer_male","11","pink","42","1_vs_3","1"
"ostrich_archer_male","12","dark","42","1_vs_3","1"
"ostrich_archer_male","13","white","42","1_vs_3","1"
"ostrich_archer_male","14","brown","42","1_vs_3","1"
"ostrich_archer_male","15","sky","42","1_vs_3","1"
"ostrich_archer_male","16","rose","42","1_vs_3","1"
"ostrich_archer_male","17","mint","42","1_vs_3","1"
"ostrich_archer_male","18","peach","42","1_vs_3","1"
"ostrich_archer_male","19","navy","42","1_vs_3","1"
"ostrich_archer_male","20","wine","42","1_vs_3","1"
"ostrich_bard_female","4","red","31","1_vs_3","1"
"ostrich_bard_female","5","orange","31","1_vs_3","1"
"ostrich_bard_female","6","gold","31","1_vs_3","1"
"ostrich_bard_female","7","green","31","1_vs_3","1"
"ostrich_bard_female","8","teal","31","1_vs_3","1"
"ostrich_bard_female","9","blue","31","1_vs_3","1"
"ostrich_bard_female","10","purple","31","1_vs_3","1"
"ostrich_bard_female","11","pink","31","1_vs_3","1"
"ostrich_bard_female","12","dark","31","1_vs_3","1"
"ostrich_bard_female","13","white","31","1_vs_3","1"
"ostrich_bard_female","14","brown","31","1_vs_3","1"
"ostrich_bard_female","15","sky","31","1_vs_3","1"
"ostrich_bard_female","16","rose","31","1_vs_3","1"
"ostrich_bard_female","17","mint","31","1_vs_3","1"
"ostrich_bard_female","18","peach","31","1_vs_3","1"
"ostrich_bard_female","19","navy","31","1_vs_3","1"
"ostrich_bard_female","20","wine","31","1_vs_3","1"
"ostrich_bard_male","4","red","47","1_vs_3","1"
"ostrich_bard_male","5","orange","47","1_vs_3","1"
"ostrich_bard_male","6","gold","47","1_vs_3","1"
"ostrich_bard_male","7","green","47","1_vs_3","1"
"ostrich_bard_male","8","teal","47","1_vs_3","1"
"ostrich_bard_male","9","blue","47","1_vs_3","1"
"ostrich_bard_male","10","purple","47","1_vs_3","1"
"ostrich_bard_male","11","pink","47","1_vs_3","1"
"ostrich_bard_male","12","dark","47","1_vs_3","1"
"ostrich_bard_male","13","white","47","1_vs_3","1"
"ostrich_bard_male","14","brown","47","1_vs_3","1"
"ostrich_bard_male","15","sky","47","1_vs_3","1"
"ostrich_bard_male","16","rose","47","1_vs_3","1"
"ostrich_bard_male","17","mint","47","1_vs_3","1"
"ostrich_bard_male","18","peach","47","1_vs_3","1"
"ostrich_bard_male","19","navy","47","1_vs_3","1"
"ostrich_bard_male","20","wine","47","1_vs_3","1"
"ostrich_clown_male","4","red","42","1_vs_3","1"
"ostrich_clown_male","5","orange","42","1_vs_3","1"
"ostrich_clown_male","6","gold","42","1_vs_3","1"
"ostrich_clown_male","7","green","42","1_vs_3","1"
"ostrich_clown_male","8","teal","42","1_vs_3","1"
"ostrich_clown_male","9","blue","42","1_vs_3","1"
"ostrich_clown_male","10","purple","42","1_vs_3","1"
"ostrich_clown_male","11","pink","42","1_vs_3","1"
"ostrich_clown_male","12","dark","42","1_vs_3","1"
"ostrich_clown_male","13","white","42","1_vs_3","1"
"ostrich_clown_male","14","brown","42","1_vs_3","1"
"ostrich_clown_male","15","sky","42","1_vs_3","1"
"ostrich_clown_male","16","rose","42","1_vs_3","1"
"ostrich_clown_male","17","mint","42","1_vs_3","1"
"ostrich_clown_male","18","peach","42","1_vs_3","1"
"ostrich_clown_male","19","navy","42","1_vs_3","1"
"ostrich_clown_male","20","wine","42","1_vs_3","1"
"ostrich_dancer_female","4","red","31","1_vs_3","1"
"ostrich_dancer_female","5","orange","31","1_vs_3","1"
"ostrich_dancer_female","6","gold","31","1_vs_3","1"
"ostrich_dancer_female","7","green","31","1_vs_3","1"
"ostrich_dancer_female","8","teal","31","1_vs_3","1"
"ostrich_dancer_female","9","blue","31","1_vs_3","1"
"ostrich_dancer_female","10","purple","31","1_vs_3","1"
"ostrich_dancer_female","11","pink","31","1_vs_3","1"
"ostrich_dancer_female","12","dark","31","1_vs_3","1"
"ostrich_dancer_female","13","white","31","1_vs_3","1"
"ostrich_dancer_female","14","brown","31","1_vs_3","1"
"ostrich_dancer_female","15","sky","31","1_vs_3","1"
"ostrich_dancer_female","16","rose","31","1_vs_3","1"
"ostrich_dancer_female","17","mint","31","1_vs_3","1"
"ostrich_dancer_female","18","peach","31","1_vs_3","1"
"ostrich_dancer_female","19","navy","31","1_vs_3","1"
"ostrich_dancer_female","20","wine","31","1_vs_3","1"
"ostrich_dancer_male","4","red","47","1_vs_3","1"
"ostrich_dancer_male","5","orange","47","1_vs_3","1"
"ostrich_dancer_male","6","gold","47","1_vs_3","1"
"ostrich_dancer_male","7","green","47","1_vs_3","1"
"ostrich_dancer_male","8","teal","47","1_vs_3","1"
"ostrich_dancer_male","9","blue","47","1_vs_3","1"
"ostrich_dancer_male","10","purple","47","1_vs_3","1"
"ostrich_dancer_male","11","pink","47","1_vs_3","1"
"ostrich_dancer_male","12","dark","47","1_vs_3","1"
"ostrich_dancer_male","13","white","47","1_vs_3","1"
"ostrich_dancer_male","14","brown","47","1_vs_3","1"
"ostrich_dancer_male","15","sky","47","1_vs_3","1"
"ostrich_dancer_male","16","rose","47","1_vs_3","1"
"ostrich_dancer_male","17","mint","47","1_vs_3","1"
"ostrich_dancer_male","18","peach","47","1_vs_3","1"
"ostrich_dancer_male","19","navy","47","1_vs_3","1"
"ostrich_dancer_male","20","wine","47","1_vs_3","1"
"ostrich_hunter_female","4","red","46","1_vs_3","1"
"ostrich_hunter_female","5","orange","46","1_vs_3","1"
"ostrich_hunter_female","6","gold","46","1_vs_3","1"
"ostrich_hunter_female","7","green","46","1_vs_3","1"
"ostrich_hunter_female","8","teal","46","1_vs_3","1"
"ostrich_hunter_female","9","blue","46","1_vs_3","1"
