"Base","Style","CopiedFrom","Mode"
"knight_female","6","4","safe_cycle_4_5"
"knight_female","7","5","safe_cycle_4_5"
"knight_female","8","4","safe_cycle_4_5"
"knight_female","9","5","safe_cycle_4_5"
"knight_female","10","4","safe_cycle_4_5"
"knight_female","11","5","safe_cycle_4_5"
"knight_female","12","4","safe_cycle_4_5"
"knight_female","13","5","safe_cycle_4_5"
"knight_female","14","4","safe_cycle_4_5"
"knight_female","15","5","safe_cycle_4_5"
"knight_female","16","4","safe_cycle_4_5"
"knight_female","17","5","safe_cycle_4_5"
"knight_female","18","4","safe_cycle_4_5"
"knight_female","19","5","safe_cycle_4_5"
"knight_female","20","4","safe_cycle_4_5"
"knight_male","2","4","safe_cycle_4_5"
"knight_male","6","4","safe_cycle_4_5"
"knight_male","7","5","safe_cycle_4_5"
"knight_male","8","4","safe_cycle_4_5"
"knight_male","9","5","safe_cycle_4_5"
"knight_male","10","4","safe_cycle_4_5"
"knight_male","11","5","safe_cycle_4_5"
"knight_male","12","4","safe_cycle_4_5"
"knight_male","13","5","safe_cycle_4_5"
"knight_male","14","4","safe_cycle_4_5"
"knight_male","15","5","safe_cycle_4_5"
"knight_male","16","4","safe_cycle_4_5"
"knight_male","17","5","safe_cycle_4_5"
"knight_male","18","4","safe_cycle_4_5"
"knight_male","19","5","safe_cycle_4_5"
"knight_male","20","4","safe_cycle_4_5"
"lion_crusader_female","2","4","safe_cycle_4_5"
"lion_crusader_female","6","4","safe_cycle_4_5"
"lion_crusader_female","7","5","safe_cycle_4_5"
"lion_crusader_female","8","4","safe_cycle_4_5"
"lion_crusader_female","9","5","safe_cycle_4_5"
"lion_crusader_female","10","4","safe_cycle_4_5"
"lion_crusader_female","11","5","safe_cycle_4_5"
"lion_crusader_female","12","4","safe_cycle_4_5"
"lion_crusader_female","13","5","safe_cycle_4_5"
"lion_crusader_female","14","4","safe_cycle_4_5"
"lion_crusader_female","15","5","safe_cycle_4_5"
"lion_crusader_female","16","4","safe_cycle_4_5"
"lion_crusader_female","17","5","safe_cycle_4_5"
"lion_crusader_female","18","4","safe_cycle_4_5"
"lion_crusader_female","19","5","safe_cycle_4_5"
"lion_crusader_female","20","4","safe_cycle_4_5"
"lion_crusader_male","2","4","safe_cycle_4_5"
"lion_crusader_male","6","4","safe_cycle_4_5"
"lion_crusader_male","7","5","safe_cycle_4_5"
"lion_crusader_male","8","4","safe_cycle_4_5"
"lion_crusader_male","9","5","safe_cycle_4_5"
"lion_crusader_male","10","4","safe_cycle_4_5"
"lion_crusader_male","11","5","safe_cycle_4_5"
"lion_crusader_male","12","4","safe_cycle_4_5"
"lion_crusader_male","13","5","safe_cycle_4_5"
"lion_crusader_male","14","4","safe_cycle_4_5"
"lion_crusader_male","15","5","safe_cycle_4_5"
"lion_crusader_male","16","4","safe_cycle_4_5"
"lion_crusader_male","17","5","safe_cycle_4_5"
"lion_crusader_male","18","4","safe_cycle_4_5"
"lion_crusader_male","19","5","safe_cycle_4_5"
"lion_crusader_male","20","4","safe_cycle_4_5"
"lion_knight_female","2","4","safe_cycle_4_5"
"lion_knight_female","6","4","safe_cycle_4_5"
"lion_knight_female","7","5","safe_cycle_4_5"
"lion_knight_female","8","4","safe_cycle_4_5"
"lion_knight_female","9","5","safe_cycle_4_5"
"lion_knight_female","10","4","safe_cycle_4_5"
"lion_knight_female","11","5","safe_cycle_4_5"
"lion_knight_female","12","4","safe_cycle_4_5"
"lion_knight_female","13","5","safe_cycle_4_5"
"lion_knight_female","14","4","safe_cycle_4_5"
"lion_knight_female","15","5","safe_cycle_4_5"
"lion_knight_female","16","4","safe_cycle_4_5"
"lion_knight_female","17","5","safe_cycle_4_5"
"lion_knight_female","18","4","safe_cycle_4_5"
"lion_knight_female","19","5","safe_cycle_4_5"
"lion_knight_female","20","4","safe_cycle_4_5"
"lion_knight_male","2","4","safe_cycle_4_5"
"lion_knight_male","6","4","safe_cycle_4_5"
"lion_knight_male","7","5","safe_cycle_4_5"
"lion_knight_male","8","4","safe_cycle_4_5"
"lion_knight_male","9","5","safe_cycle_4_5"
"lion_knight_male","10","4","safe_cycle_4_5"
"lion_knight_male","11","5","safe_cycle_4_5"
"lion_knight_male","12","4","safe_cycle_4_5"
"lion_knight_male","13","5","safe_cycle_4_5"
"lion_knight_male","14","4","safe_cycle_4_5"
"lion_knight_male","15","5","safe_cycle_4_5"
"lion_knight_male","16","4","safe_cycle_4_5"
"lion_knight_male","17","5","safe_cycle_4_5"
"lion_knight_male","18","4","safe_cycle_4_5"
"lion_knight_male","19","5","safe_cycle_4_5"
"lion_knight_male","20","4","safe_cycle_4_5"
"lion_lord_knight_female","2","4","safe_cycle_4_5"
"lion_lord_knight_female","6","4","safe_cycle_4_5"
"lion_lord_knight_female","7","5","safe_cycle_4_5"
"lion_lord_knight_female","8","4","safe_cycle_4_5"
"lion_lord_knight_female","9","5","safe_cycle_4_5"
"lion_lord_knight_female","10","4","safe_cycle_4_5"
"lion_lord_knight_female","11","5","safe_cycle_4_5"
"lion_lord_knight_female","12","4","safe_cycle_4_5"
"lion_lord_knight_female","13","5","safe_cycle_4_5"
"lion_lord_knight_female","14","4","safe_cycle_4_5"
"lion_lord_knight_female","15","5","safe_cycle_4_5"
"lion_lord_knight_female","16","4","safe_cycle_4_5"
"lion_lord_knight_female","17","5","safe_cycle_4_5"
"lion_lord_knight_female","18","4","safe_cycle_4_5"
"lion_lord_knight_female","19","5","safe_cycle_4_5"
"lion_lord_knight_female","20","4","safe_cycle_4_5"
"lion_lord_knight_male","2","4","safe_cycle_4_5"
"lion_lord_knight_male","6","4","safe_cycle_4_5"
"lion_lord_knight_male","7","5","safe_cycle_4_5"
"lion_lord_knight_male","8","4","safe_cycle_4_5"
"lion_lord_knight_male","9","5","safe_cycle_4_5"
"lion_lord_knight_male","10","4","safe_cycle_4_5"
"lion_lord_knight_male","11","5","safe_cycle_4_5"
"lion_lord_knight_male","12","4","safe_cycle_4_5"
"lion_lord_knight_male","13","5","safe_cycle_4_5"
"lion_lord_knight_male","14","4","safe_cycle_4_5"
"lion_lord_knight_male","15","5","safe_cycle_4_5"
"lion_lord_knight_male","16","4","safe_cycle_4_5"
"lion_lord_knight_male","17","5","safe_cycle_4_5"
"lion_lord_knight_male","18","4","safe_cycle_4_5"
"lion_lord_knight_male","19","5","safe_cycle_4_5"
"lion_lord_knight_male","20","4","safe_cycle_4_5"
"lion_paladin_female","2","4","safe_cycle_4_5"
"lion_paladin_female","6","4","safe_cycle_4_5"
"lion_paladin_female","7","5","safe_cycle_4_5"
"lion_paladin_female","8","4","safe_cycle_4_5"
"lion_paladin_female","9","5","safe_cycle_4_5"
"lion_paladin_female","10","4","safe_cycle_4_5"
"lion_paladin_female","11","5","safe_cycle_4_5"
"lion_paladin_female","12","4","safe_cycle_4_5"
"lion_paladin_female","13","5","safe_cycle_4_5"
"lion_paladin_female","14","4","safe_cycle_4_5"
"lion_paladin_female","15","5","safe_cycle_4_5"
"lion_paladin_female","16","4","safe_cycle_4_5"
"lion_paladin_female","17","5","safe_cycle_4_5"
"lion_paladin_female","18","4","safe_cycle_4_5"
"lion_paladin_female","19","5","safe_cycle_4_5"
"lion_paladin_female","20","4","safe_cycle_4_5"
"lion_paladin_male","2","4","safe_cycle_4_5"
"lion_paladin_male","6","4","safe_cycle_4_5"
"lion_paladin_male","7","5","safe_cycle_4_5"
"lion_paladin_male","8","4","safe_cycle_4_5"
"lion_paladin_male","9","5","safe_cycle_4_5"
"lion_paladin_male","10","4","safe_cycle_4_5"
"lion_paladin_male","11","5","safe_cycle_4_5"
"lion_paladin_male","12","4","safe_cycle_4_5"
"lion_paladin_male","13","5","safe_cycle_4_5"
"lion_paladin_male","14","4","safe_cycle_4_5"
"lion_paladin_male","15","5","safe_cycle_4_5"
"lion_paladin_male","16","4","safe_cycle_4_5"
"lion_paladin_male","17","5","safe_cycle_4_5"
"lion_paladin_male","18","4","safe_cycle_4_5"
"lion_paladin_male","19","5","safe_cycle_4_5"
"lion_paladin_male","20","4","safe_cycle_4_5"
"lord_knight_female","2","4","safe_cycle_4_5"
"lord_knight_female","6","4","safe_cycle_4_5"
"lord_knight_female","7","5","safe_cycle_4_5"
"lord_knight_female","8","4","safe_cycle_4_5"
"lord_knight_female","9","5","safe_cycle_4_5"
"lord_knight_female","10","4","safe_cycle_4_5"
"lord_knight_female","11","5","safe_cycle_4_5"
"lord_knight_female","12","4","safe_cycle_4_5"
"lord_knight_female","13","5","safe_cycle_4_5"
"lord_knight_female","14","4","safe_cycle_4_5"
"lord_knight_female","15","5","safe_cycle_4_5"
"lord_knight_female","16","4","safe_cycle_4_5"
"lord_knight_female","17","5","safe_cycle_4_5"
"lord_knight_female","18","4","safe_cycle_4_5"
"lord_knight_female","19","5","safe_cycle_4_5"
"lord_knight_female","20","4","safe_cycle_4_5"
"lord_knight_male","2","4","safe_cycle_4_5"
"lord_knight_male","6","4","safe_cycle_4_5"
"lord_knight_male","7","5","safe_cycle_4_5"
"lord_knight_male","8","4","safe_cycle_4_5"
"lord_knight_male","9","5","safe_cycle_4_5"
"lord_knight_male","10","4","safe_cycle_4_5"
"lord_knight_male","11","5","safe_cycle_4_5"
"lord_knight_male","12","4","safe_cycle_4_5"
"lord_knight_male","13","5","safe_cycle_4_5"
"lord_knight_male","14","4","safe_cycle_4_5"
"lord_knight_male","15","5","safe_cycle_4_5"
"lord_knight_male","16","4","safe_cycle_4_5"
"lord_knight_male","17","5","safe_cycle_4_5"
"lord_knight_male","18","4","safe_cycle_4_5"
"lord_knight_male","19","5","safe_cycle_4_5"
"lord_knight_male","20","4","safe_cycle_4_5"
"magician_female","2","4","safe_cycle_4_5"
"magician_female","6","4","safe_cycle_4_5"
"magician_female","7","5","safe_cycle_4_5"
"magician_female","8","4","safe_cycle_4_5"
"magician_female","9","5","safe_cycle_4_5"
"magician_female","10","4","safe_cycle_4_5"
"magician_female","11","5","safe_cycle_4_5"
"magician_female","12","4","safe_cycle_4_5"
"magician_female","13","5","safe_cycle_4_5"
"magician_female","14","4","safe_cycle_4_5"
"magician_female","15","5","safe_cycle_4_5"
"magician_female","16","4","safe_cycle_4_5"
"magician_female","17","5","safe_cycle_4_5"
"magician_female","18","4","safe_cycle_4_5"
"magician_female","19","5","safe_cycle_4_5"
"magician_female","20","4","safe_cycle_4_5"
"magician_male","2","4","safe_cycle_4_5"
"magician_male","6","4","safe_cycle_4_5"
"magician_male","7","5","safe_cycle_4_5"
"magician_male","8","4","safe_cycle_4_5"
"magician_male","9","5","safe_cycle_4_5"
"magician_male","10","4","safe_cycle_4_5"
"magician_male","11","5","safe_cycle_4_5"
"magician_male","12","4","safe_cycle_4_5"
"magician_male","13","5","safe_cycle_4_5"
"magician_male","14","4","safe_cycle_4_5"
"magician_male","15","5","safe_cycle_4_5"
"magician_male","16","4","safe_cycle_4_5"
"magician_male","17","5","safe_cycle_4_5"
"magician_male","18","4","safe_cycle_4_5"
"magician_male","19","5","safe_cycle_4_5"
"magician_male","20","4","safe_cycle_4_5"
"merchant_female","2","4","safe_cycle_4_5"
"merchant_female","6","4","safe_cycle_4_5"
"merchant_female","7","5","safe_cycle_4_5"
"merchant_female","8","4","safe_cycle_4_5"
"merchant_female","9","5","safe_cycle_4_5"
"merchant_female","10","4","safe_cycle_4_5"
"merchant_female","11","5","safe_cycle_4_5"
"merchant_female","12","4","safe_cycle_4_5"
"merchant_female","13","5","safe_cycle_4_5"
"merchant_female","14","4","safe_cycle_4_5"
"merchant_female","15","5","safe_cycle_4_5"
"merchant_female","16","4","safe_cycle_4_5"
"merchant_female","17","5","safe_cycle_4_5"
"merchant_female","18","4","safe_cycle_4_5"
"merchant_female","19","5","safe_cycle_4_5"
"merchant_female","20","4","safe_cycle_4_5"
"merchant_female_riding","2","4","safe_cycle_4_5"
"merchant_female_riding","6","4","safe_cycle_4_5"
"merchant_female_riding","7","5","safe_cycle_4_5"
"merchant_female_riding","8","4","safe_cycle_4_5"
"merchant_female_riding","9","5","safe_cycle_4_5"
"merchant_female_riding","10","4","safe_cycle_4_5"
"merchant_female_riding","11","5","safe_cycle_4_5"
"merchant_female_riding","12","4","safe_cycle_4_5"
"merchant_female_riding","13","5","safe_cycle_4_5"
"merchant_female_riding","14","4","safe_cycle_4_5"
"merchant_female_riding","15","5","safe_cycle_4_5"
"merchant_female_riding","16","4","safe_cycle_4_5"
"merchant_female_riding","17","5","safe_cycle_4_5"
"merchant_female_riding","18","4","safe_cycle_4_5"
"merchant_female_riding","19","5","safe_cycle_4_5"
"merchant_female_riding","20","4","safe_cycle_4_5"
"merchant_male","2","4","safe_cycle_4_5"
"merchant_male","6","4","safe_cycle_4_5"
"merchant_male","7","5","safe_cycle_4_5"
"merchant_male","8","4","safe_cycle_4_5"
"merchant_male","9","5","safe_cycle_4_5"
"merchant_male","10","4","safe_cycle_4_5"
"merchant_male","11","5","safe_cycle_4_5"
"merchant_male","12","4","safe_cycle_4_5"
"merchant_male","13","5","safe_cycle_4_5"
"merchant_male","14","4","safe_cycle_4_5"
"merchant_male","15","5","safe_cycle_4_5"
"merchant_male","16","4","safe_cycle_4_5"
"merchant_male","17","5","safe_cycle_4_5"
"merchant_male","18","4","safe_cycle_4_5"
"merchant_male","19","5","safe_cycle_4_5"
"merchant_male","20","4","safe_cycle_4_5"
"merchant_male_riding","2","4","safe_cycle_4_5"
"merchant_male_riding","6","4","safe_cycle_4_5"
"merchant_male_riding","7","5","safe_cycle_4_5"
"merchant_male_riding","8","4","safe_cycle_4_5"
"merchant_male_riding","9","5","safe_cycle_4_5"
"merchant_male_riding","10","4","safe_cycle_4_5"
"merchant_male_riding","11","5","safe_cycle_4_5"
"merchant_male_riding","12","4","safe_cycle_4_5"
"merchant_male_riding","13","5","safe_cycle_4_5"
"merchant_male_riding","14","4","safe_cycle_4_5"
"merchant_male_riding","15","5","safe_cycle_4_5"
"merchant_male_riding","16","4","safe_cycle_4_5"
"merchant_male_riding","17","5","safe_cycle_4_5"
"merchant_male_riding","18","4","safe_cycle_4_5"
"merchant_male_riding","19","5","safe_cycle_4_5"
"merchant_male_riding","20","4","safe_cycle_4_5"
"monk_female","2","4","safe_cycle_4_5"
"monk_female","6","4","safe_cycle_4_5"
"monk_female","7","5","safe_cycle_4_5"
"monk_female","8","4","safe_cycle_4_5"
"monk_female","9","5","safe_cycle_4_5"
"monk_female","10","4","safe_cycle_4_5"
"monk_female","11","5","safe_cycle_4_5"
"monk_female","12","4","safe_cycle_4_5"
"monk_female","13","5","safe_cycle_4_5"
"monk_female","14","4","safe_cycle_4_5"
"monk_female","15","5","safe_cycle_4_5"
"monk_female","16","4","safe_cycle_4_5"
"monk_female","17","5","safe_cycle_4_5"
"monk_female","18","4","safe_cycle_4_5"
"monk_female","19","5","safe_cycle_4_5"
"monk_female","20","4","safe_cycle_4_5"
"monk_female_riding","2","4","safe_cycle_4_5"
"monk_female_riding","6","4","safe_cycle_4_5"
"monk_female_riding","7","5","safe_cycle_4_5"
"monk_female_riding","8","4","safe_cycle_4_5"
"monk_female_riding","9","5","safe_cycle_4_5"
"monk_female_riding","10","4","safe_cycle_4_5"
"monk_female_riding","11","5","safe_cycle_4_5"
"monk_female_riding","12","4","safe_cycle_4_5"
"monk_female_riding","13","5","safe_cycle_4_5"
"monk_female_riding","14","4","safe_cycle_4_5"
"monk_female_riding","15","5","safe_cycle_4_5"
"monk_female_riding","16","4","safe_cycle_4_5"
"monk_female_riding","17","5","safe_cycle_4_5"
"monk_female_riding","18","4","safe_cycle_4_5"
"monk_female_riding","19","5","safe_cycle_4_5"
"monk_female_riding","20","4","safe_cycle_4_5"
"monk_male","2","4","safe_cycle_4_5"
"monk_male","6","4","safe_cycle_4_5"
"monk_male","7","5","safe_cycle_4_5"
"monk_male","8","4","safe_cycle_4_5"
"monk_male","9","5","safe_cycle_4_5"
"monk_male","10","4","safe_cycle_4_5"
"monk_male","11","5","safe_cycle_4_5"
"monk_male","12","4","safe_cycle_4_5"
"monk_male","13","5","safe_cycle_4_5"
"monk_male","14","4","safe_cycle_4_5"
"monk_male","15","5","safe_cycle_4_5"
"monk_male","16","4","safe_cycle_4_5"
"monk_male","17","5","safe_cycle_4_5"
"monk_male","18","4","safe_cycle_4_5"
"monk_male","19","5","safe_cycle_4_5"
"monk_male","20","4","safe_cycle_4_5"
"monk_male_riding","2","4","safe_cycle_4_5"
"monk_male_riding","6","4","safe_cycle_4_5"
"monk_male_riding","7","5","safe_cycle_4_5"
"monk_male_riding","8","4","safe_cycle_4_5"
"monk_male_riding","9","5","safe_cycle_4_5"
"monk_male_riding","10","4","safe_cycle_4_5"
"monk_male_riding","11","5","safe_cycle_4_5"
"monk_male_riding","12","4","safe_cycle_4_5"
"monk_male_riding","13","5","safe_cycle_4_5"
"monk_male_riding","14","4","safe_cycle_4_5"
"monk_male_riding","15","5","safe_cycle_4_5"
"monk_male_riding","16","4","safe_cycle_4_5"
"monk_male_riding","17","5","safe_cycle_4_5"
"monk_male_riding","18","4","safe_cycle_4_5"
"monk_male_riding","19","5","safe_cycle_4_5"
"monk_male_riding","20","4","safe_cycle_4_5"
"ostrich_archer_female","2","4","safe_cycle_4_5"
"ostrich_archer_female","6","4","safe_cycle_4_5"
"ostrich_archer_female","7","5","safe_cycle_4_5"
"ostrich_archer_female","8","4","safe_cycle_4_5"
"ostrich_archer_female","9","5","safe_cycle_4_5"
"ostrich_archer_female","10","4","safe_cycle_4_5"
"ostrich_archer_female","11","5","safe_cycle_4_5"
"ostrich_archer_female","12","4","safe_cycle_4_5"
"ostrich_archer_female","13","5","safe_cycle_4_5"
"ostrich_archer_female","14","4","safe_cycle_4_5"
"ostrich_archer_female","15","5","safe_cycle_4_5"
"ostrich_archer_female","16","4","safe_cycle_4_5"
"ostrich_archer_female","17","5","safe_cycle_4_5"
"ostrich_archer_female","18","4","safe_cycle_4_5"
"ostrich_archer_female","19","5","safe_cycle_4_5"
"ostrich_archer_female","20","4","safe_cycle_4_5"
"ostrich_archer_male","2","4","safe_cycle_4_5"
"ostrich_archer_male","6","4","safe_cycle_4_5"
"ostrich_archer_male","7","5","safe_cycle_4_5"
"ostrich_archer_male","8","4","safe_cycle_4_5"
"ostrich_archer_male","9","5","safe_cycle_4_5"
"ostrich_archer_male","10","4","safe_cycle_4_5"
"ostrich_archer_male","11","5","safe_cycle_4_5"
"ostrich_archer_male","12","4","safe_cycle_4_5"
"ostrich_archer_male","13","5","safe_cycle_4_5"
"ostrich_archer_male","14","4","safe_cycle_4_5"
"ostrich_archer_male","15","5","safe_cycle_4_5"
"ostrich_archer_male","16","4","safe_cycle_4_5"
"ostrich_archer_male","17","5","safe_cycle_4_5"
"ostrich_archer_male","18","4","safe_cycle_4_5"
"ostrich_archer_male","19","5","safe_cycle_4_5"
"ostrich_archer_male","20","4","safe_cycle_4_5"
"ostrich_bard_female","2","4","safe_cycle_4_5"
"ostrich_bard_female","6","4","safe_cycle_4_5"
"ostrich_bard_female","7","5","safe_cycle_4_5"
"ostrich_bard_female","8","4","safe_cycle_4_5"
"ostrich_bard_female","9","5","safe_cycle_4_5"
"ostrich_bard_female","10","4","safe_cycle_4_5"
"ostrich_bard_female","11","5","safe_cycle_4_5"
"ostrich_bard_female","12","4","safe_cycle_4_5"
"ostrich_bard_female","13","5","safe_cycle_4_5"
"ostrich_bard_female","14","4","safe_cycle_4_5"
"ostrich_bard_female","15","5","safe_cycle_4_5"
"ostrich_bard_female","16","4","safe_cycle_4_5"
"ostrich_bard_female","17","5","safe_cycle_4_5"
"ostrich_bard_female","18","4","safe_cycle_4_5"
"ostrich_bard_female","19","5","safe_cycle_4_5"
"ostrich_bard_female","20","4","safe_cycle_4_5"
"ostrich_bard_male","2","4","safe_cycle_4_5"
"ostrich_bard_male","6","4","safe_cycle_4_5"
"ostrich_bard_male","7","5","safe_cycle_4_5"
"ostrich_bard_male","8","4","safe_cycle_4_5"
"ostrich_bard_male","9","5","safe_cycle_4_5"
"ostrich_bard_male","10","4","safe_cycle_4_5"
"ostrich_bard_male","11","5","safe_cycle_4_5"
"ostrich_bard_male","12","4","safe_cycle_4_5"
"ostrich_bard_male","13","5","safe_cycle_4_5"
"ostrich_bard_male","14","4","safe_cycle_4_5"
"ostrich_bard_male","15","5","safe_cycle_4_5"
"ostrich_bard_male","16","4","safe_cycle_4_5"
"ostrich_bard_male","17","5","safe_cycle_4_5"
"ostrich_bard_male","18","4","safe_cycle_4_5"
"ostrich_bard_male","19","5","safe_cycle_4_5"
"ostrich_bard_male","20","4","safe_cycle_4_5"
"ostrich_clown_male","2","4","safe_cycle_4_5"
"ostrich_clown_male","6","4","safe_cycle_4_5"
"ostrich_clown_male","7","5","safe_cycle_4_5"
"ostrich_clown_male","8","4","safe_cycle_4_5"
"ostrich_clown_male","9","5","safe_cycle_4_5"
"ostrich_clown_male","10","4","safe_cycle_4_5"
"ostrich_clown_male","11","5","safe_cycle_4_5"
"ostrich_clown_male","12","4","safe_cycle_4_5"
"ostrich_clown_male","13","5","safe_cycle_4_5"
"ostrich_clown_male","14","4","safe_cycle_4_5"
"ostrich_clown_male","15","5","safe_cycle_4_5"
"ostrich_clown_male","16","4","safe_cycle_4_5"
"ostrich_clown_male","17","5","safe_cycle_4_5"
"ostrich_clown_male","18","4","safe_cycle_4_5"
"ostrich_clown_male","19","5","safe_cycle_4_5"
"ostrich_clown_male","20","4","safe_cycle_4_5"
"ostrich_dancer_female","2","4","safe_cycle_4_5"
"ostrich_dancer_female","6","4","safe_cycle_4_5"
"ostrich_dancer_female","7","5","safe_cycle_4_5"
"ostrich_dancer_female","8","4","safe_cycle_4_5"
"ostrich_dancer_female","9","5","safe_cycle_4_5"
"ostrich_dancer_female","10","4","safe_cycle_4_5"
"ostrich_dancer_female","11","5","safe_cycle_4_5"
"ostrich_dancer_female","12","4","safe_cycle_4_5"
"ostrich_dancer_female","13","5","safe_cycle_4_5"
"ostrich_dancer_female","14","4","safe_cycle_4_5"
"ostrich_dancer_female","15","5","safe_cycle_4_5"
"ostrich_dancer_female","16","4","safe_cycle_4_5"
"ostrich_dancer_female","17","5","safe_cycle_4_5"
"ostrich_dancer_female","18","4","safe_cycle_4_5"
"ostrich_dancer_female","19","5","safe_cycle_4_5"
"ostrich_dancer_female","20","4","safe_cycle_4_5"
"ostrich_dancer_male","2","4","safe_cycle_4_5"
"ostrich_dancer_male","6","4","safe_cycle_4_5"
"ostrich_dancer_male","7","5","safe_cycle_4_5"
"ostrich_dancer_male","8","4","safe_cycle_4_5"
"ostrich_dancer_male","9","5","safe_cycle_4_5"
"ostrich_dancer_male","10","4","safe_cycle_4_5"
"ostrich_dancer_male","11","5","safe_cycle_4_5"
"ostrich_dancer_male","12","4","safe_cycle_4_5"
"ostrich_dancer_male","13","5","safe_cycle_4_5"
"ostrich_dancer_male","14","4","safe_cycle_4_5"
"ostrich_dancer_male","15","5","safe_cycle_4_5"
"ostrich_dancer_male","16","4","safe_cycle_4_5"
"ostrich_dancer_male","17","5","safe_cycle_4_5"
"ostrich_dancer_male","18","4","safe_cycle_4_5"
"ostrich_dancer_male","19","5","safe_cycle_4_5"
"ostrich_dancer_male","20","4","safe_cycle_4_5"
"ostrich_hunter_female","2","4","safe_cycle_4_5"
"ostrich_hunter_female","6","4","safe_cycle_4_5"
"ostrich_hunter_female","7","5","safe_cycle_4_5"
"ostrich_hunter_female","8","4","safe_cycle_4_5"
"ostrich_hunter_female","9","5","safe_cycle_4_5"
"ostrich_hunter_female","10","4","safe_cycle_4_5"
"ostrich_hunter_female","11","5","safe_cycle_4_5"
"ostrich_hunter_female","12","4","safe_cycle_4_5"
"ostrich_hunter_female","13","5","safe_cycle_4_5"
"ostrich_hunter_female","14","4","safe_cycle_4_5"
"ostrich_hunter_female","15","5","safe_cycle_4_5"
"ostrich_hunter_female","16","4","safe_cycle_4_5"
"ostrich_hunter_female","17","5","safe_cycle_4_5"
"ostrich_hunter_female","18","4","safe_cycle_4_5"
"ostrich_hunter_female","19","5","safe_cycle_4_5"
"ostrich_hunter_female","20","4","safe_cycle_4_5"
"ostrich_hunter_male","2","4","safe_cycle_4_5"
"ostrich_hunter_male","6","4","safe_cycle_4_5"
"ostrich_hunter_male","7","5","safe_cycle_4_5"
"ostrich_hunter_male","8","4","safe_cycle_4_5"
"ostrich_hunter_male","9","5","safe_cycle_4_5"
"ostrich_hunter_male","10","4","safe_cycle_4_5"
"ostrich_hunter_male","11","5","safe_cycle_4_5"
"ostrich_hunter_male","12","4","safe_cycle_4_5"
"ostrich_hunter_male","13","5","safe_cycle_4_5"
"ostrich_hunter_male","14","4","safe_cycle_4_5"
"ostrich_hunter_male","15","5","safe_cycle_4_5"
"ostrich_hunter_male","16","4","safe_cycle_4_5"
"ostrich_hunter_male","17","5","safe_cycle_4_5"
"ostrich_hunter_male","18","4","safe_cycle_4_5"
"ostrich_hunter_male","19","5","safe_cycle_4_5"
"ostrich_hunter_male","20","4","safe_cycle_4_5"
"ostrich_sniper_female","2","4","safe_cycle_4_5"
"ostrich_sniper_female","6","4","safe_cycle_4_5"
"ostrich_sniper_female","7","5","safe_cycle_4_5"
"ostrich_sniper_female","8","4","safe_cycle_4_5"
"ostrich_sniper_female","9","5","safe_cycle_4_5"
"ostrich_sniper_female","10","4","safe_cycle_4_5"
"ostrich_sniper_female","11","5","safe_cycle_4_5"
"ostrich_sniper_female","12","4","safe_cycle_4_5"
"ostrich_sniper_female","13","5","safe_cycle_4_5"
"ostrich_sniper_female","14","4","safe_cycle_4_5"
"ostrich_sniper_female","15","5","safe_cycle_4_5"
"ostrich_sniper_female","16","4","safe_cycle_4_5"
"ostrich_sniper_female","17","5","safe_cycle_4_5"
"ostrich_sniper_female","18","4","safe_cycle_4_5"
"ostrich_sniper_female","19","5","safe_cycle_4_5"
"ostrich_sniper_female","20","4","safe_cycle_4_5"
"ostrich_sniper_male","2","4","safe_cycle_4_5"
"ostrich_sniper_male","6","4","safe_cycle_4_5"
"ostrich_sniper_male","7","5","safe_cycle_4_5"
"ostrich_sniper_male","8","4","safe_cycle_4_5"
"ostrich_sniper_male","9","5","safe_cycle_4_5"
"ostrich_sniper_male","10","4","safe_cycle_4_5"
"ostrich_sniper_male","11","5","safe_cycle_4_5"
"ostrich_sniper_male","12","4","safe_cycle_4_5"
"ostrich_sniper_male","13","5","safe_cycle_4_5"
"ostrich_sniper_male","14","4","safe_cycle_4_5"
"ostrich_sniper_male","15","5","safe_cycle_4_5"
"ostrich_sniper_male","16","4","safe_cycle_4_5"
"ostrich_sniper_male","17","5","safe_cycle_4_5"
"ostrich_sniper_male","18","4","safe_cycle_4_5"
"ostrich_sniper_male","19","5","safe_cycle_4_5"
"ostrich_sniper_male","20","4","safe_cycle_4_5"
"paladin_female","2","4","safe_cycle_4_5"
"paladin_female","6","4","safe_cycle_4_5"
"paladin_female","7","5","safe_cycle_4_5"
"paladin_female","8","4","safe_cycle_4_5"
"paladin_female","9","5","safe_cycle_4_5"
"paladin_female","10","4","safe_cycle_4_5"
"paladin_female","11","5","safe_cycle_4_5"
"paladin_female","12","4","safe_cycle_4_5"
"paladin_female","13","5","safe_cycle_4_5"
"paladin_female","14","4","safe_cycle_4_5"
"paladin_female","15","5","safe_cycle_4_5"
"paladin_female","16","4","safe_cycle_4_5"
"paladin_female","17","5","safe_cycle_4_5"
"paladin_female","18","4","safe_cycle_4_5"
"paladin_female","19","5","safe_cycle_4_5"
"paladin_female","20","4","safe_cycle_4_5"
"paladin_male","2","4","safe_cycle_4_5"
"paladin_male","6","4","safe_cycle_4_5"
"paladin_male","7","5","safe_cycle_4_5"
"paladin_male","8","4","safe_cycle_4_5"
"paladin_male","9","5","safe_cycle_4_5"
"paladin_male","10","4","safe_cycle_4_5"
